CodigoFabricante;Nome;Descricao;Categoria;Subcategoria;Marca;Voltagem;Amperagem;Aplicacao;ImagemLocal;Segmento
CHI-UET-15-12V;Reparo chicote porta 12V;Reparo chicote porta;Chicotes;Reparo;UETA;12V;;Eletrica veicular;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CHI-UET-15-12V.png;Leve
CHI-UET-15-24V;Reparo chicote porta 24V;Reparo chicote porta;Chicotes;Reparo;UETA;24V;;Eletrica veicular;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CHI-UET-15-24V.png;Pesado
CHI-UET-16-12V;Reparo chicote painel 12V;Reparo chicote painel;Chicotes;Reparo;UETA;12V;;Eletrica veicular;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CHI-UET-16-12V.png;Leve
CHI-UET-16-24V;Reparo chicote painel 24V;Reparo chicote painel;Chicotes;Reparo;UETA;24V;;Eletrica veicular;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CHI-UET-16-24V.png;Pesado
TER-UET-01;Terminal olhal M6;Terminal olhal M6 pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-01.png;Ambos
TER-UET-02;Terminal olhal M8;Terminal olhal M8 pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-02.png;Ambos
TER-UET-03;Terminal olhal M10;Terminal olhal M10 pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-03.png;Ambos
TER-UET-04;Terminal faston 6.3 macho;Terminal faston 6.3 macho pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-04.png;Ambos
TER-UET-05;Terminal faston 6.3 femea;Terminal faston 6.3 femea pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-05.png;Ambos
TER-UET-06;Terminal faston 4.8;Terminal faston 4.8 pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-06.png;Ambos
TER-UET-07;Terminal bala macho;Terminal bala macho pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-07.png;Ambos
TER-UET-08;Terminal bala femea;Terminal bala femea pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-08.png;Ambos
TER-UET-09;Terminal bateria positivo;Terminal bateria positivo pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-09.png;Ambos
TER-UET-10;Terminal bateria negativo;Terminal bateria negativo pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-10.png;Ambos
TER-UET-11;Emenda termorretratil kit;Emenda termorretratil kit pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-11.png;Ambos
TER-UET-12;Luva isolante kit;Luva isolante kit pacote;Terminais;Conexao;UETA;;;Instalacao;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_TER-UET-12.png;Ambos
CON-UET-01;Conector Deutsch 2 vias;Conector Deutsch 2 vias par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-01.png;Ambos
CON-UET-02;Conector Deutsch 4 vias;Conector Deutsch 4 vias par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-02.png;Ambos
CON-UET-03;Conector Deutsch 6 vias;Conector Deutsch 6 vias par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-03.png;Ambos
CON-UET-04;Conector Weather Pack 2;Conector Weather Pack 2 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-04.png;Ambos
CON-UET-05;Conector Weather Pack 4;Conector Weather Pack 4 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-05.png;Ambos
CON-UET-06;Conector Superseal 2;Conector Superseal 2 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-06.png;Ambos
CON-UET-07;Conector Superseal 4;Conector Superseal 4 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-07.png;Ambos
CON-UET-08;Conector Metri-Pack 2;Conector Metri-Pack 2 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-08.png;Ambos
CON-UET-09;Conector Metri-Pack 4;Conector Metri-Pack 4 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-09.png;Ambos
CON-UET-10;Conector sensor oxigenio;Conector sensor oxigenio par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-10.png;Ambos
CON-UET-11;Conector farol H4;Conector farol H4 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-11.png;Ambos
CON-UET-12;Conector farol H7;Conector farol H7 par;Conectores;Selado;UETA;;;Motor bay / chicote;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\UETA_CON-UET-12.png;Ambos
REL-PRI-20A-12V;Rele auxiliar 20A 12V;Rele 5 pinos 20A;Reles;Auxiliar;PRIMOX;12V;20A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-20A-12V.png;Leve
REL-PRI-20A-24V;Rele auxiliar 20A 24V;Rele 5 pinos 20A;Reles;Auxiliar;PRIMOX;24V;20A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-20A-24V.png;Pesado
REL-PRI-30A-12V;Rele auxiliar 30A 12V;Rele 5 pinos 30A;Reles;Auxiliar;PRIMOX;12V;30A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-30A-12V.png;Leve
REL-PRI-30A-24V;Rele auxiliar 30A 24V;Rele 5 pinos 30A;Reles;Auxiliar;PRIMOX;24V;30A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-30A-24V.png;Pesado
REL-PRI-40A-12V;Rele auxiliar 40A 12V;Rele 5 pinos 40A;Reles;Auxiliar;PRIMOX;12V;40A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-40A-12V.png;Leve
REL-PRI-40A-24V;Rele auxiliar 40A 24V;Rele 5 pinos 40A;Reles;Auxiliar;PRIMOX;24V;40A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-40A-24V.png;Pesado
REL-PRI-50A-12V;Rele auxiliar 50A 12V;Rele 5 pinos 50A;Reles;Auxiliar;PRIMOX;12V;50A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-50A-12V.png;Leve
REL-PRI-50A-24V;Rele auxiliar 50A 24V;Rele 5 pinos 50A;Reles;Auxiliar;PRIMOX;24V;50A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-50A-24V.png;Pesado
REL-PRI-70A-12V;Rele auxiliar 70A 12V;Rele 5 pinos 70A;Reles;Auxiliar;PRIMOX;12V;70A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-70A-12V.png;Leve
REL-PRI-70A-24V;Rele auxiliar 70A 24V;Rele 5 pinos 70A;Reles;Auxiliar;PRIMOX;24V;70A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_REL-PRI-70A-24V.png;Pesado
FUS-PRI-LAM-5;Fusivel lamina 5A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;5A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-5.png;Ambos
FUS-PRI-LAM-75;Fusivel lamina 7.5A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;7.5A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-75.png;Ambos
FUS-PRI-LAM-10;Fusivel lamina 10A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;10A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-10.png;Ambos
FUS-PRI-LAM-15;Fusivel lamina 15A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;15A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-15.png;Ambos
FUS-PRI-LAM-20;Fusivel lamina 20A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;20A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-20.png;Ambos
FUS-PRI-LAM-25;Fusivel lamina 25A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;25A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-25.png;Ambos
FUS-PRI-LAM-30;Fusivel lamina 30A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;30A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-30.png;Ambos
FUS-PRI-LAM-35;Fusivel lamina 35A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;35A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-35.png;Ambos
FUS-PRI-LAM-40;Fusivel lamina 40A;Kit 10 unidades;Fusiveis;Lamina;PRIMOX;12/24V;40A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-LAM-40.png;Ambos
FUS-PRI-MIDI-30;Fusivel MIDI 30A;Fusivel MIDI;Fusiveis;MIDI;PRIMOX;12/24V;30A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-MIDI-30.png;Ambos
FUS-PRI-MIDI-40;Fusivel MIDI 40A;Fusivel MIDI;Fusiveis;MIDI;PRIMOX;12/24V;40A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-MIDI-40.png;Ambos
FUS-PRI-MIDI-50;Fusivel MIDI 50A;Fusivel MIDI;Fusiveis;MIDI;PRIMOX;12/24V;50A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-MIDI-50.png;Ambos
FUS-PRI-MIDI-60;Fusivel MIDI 60A;Fusivel MIDI;Fusiveis;MIDI;PRIMOX;12/24V;60A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-MIDI-60.png;Ambos
FUS-PRI-MIDI-80;Fusivel MIDI 80A;Fusivel MIDI;Fusiveis;MIDI;PRIMOX;12/24V;80A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-MIDI-80.png;Ambos
FUS-PRI-MIDI-100;Fusivel MIDI 100A;Fusivel MIDI;Fusiveis;MIDI;PRIMOX;12/24V;100A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_FUS-PRI-MIDI-100.png;Ambos
REL-DNI-20A-12V;Rele auxiliar 20A 12V;Rele 5 pinos 20A;Reles;Auxiliar;DNI;12V;20A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-20A-12V.png;Leve
REL-DNI-20A-24V;Rele auxiliar 20A 24V;Rele 5 pinos 20A;Reles;Auxiliar;DNI;24V;20A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-20A-24V.png;Pesado
REL-DNI-30A-12V;Rele auxiliar 30A 12V;Rele 5 pinos 30A;Reles;Auxiliar;DNI;12V;30A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-30A-12V.png;Leve
REL-DNI-30A-24V;Rele auxiliar 30A 24V;Rele 5 pinos 30A;Reles;Auxiliar;DNI;24V;30A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-30A-24V.png;Pesado
REL-DNI-40A-12V;Rele auxiliar 40A 12V;Rele 5 pinos 40A;Reles;Auxiliar;DNI;12V;40A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-40A-12V.png;Leve
REL-DNI-40A-24V;Rele auxiliar 40A 24V;Rele 5 pinos 40A;Reles;Auxiliar;DNI;24V;40A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-40A-24V.png;Pesado
REL-DNI-50A-12V;Rele auxiliar 50A 12V;Rele 5 pinos 50A;Reles;Auxiliar;DNI;12V;50A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-50A-12V.png;Leve
REL-DNI-50A-24V;Rele auxiliar 50A 24V;Rele 5 pinos 50A;Reles;Auxiliar;DNI;24V;50A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-50A-24V.png;Pesado
REL-DNI-70A-12V;Rele auxiliar 70A 12V;Rele 5 pinos 70A;Reles;Auxiliar;DNI;12V;70A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-70A-12V.png;Leve
REL-DNI-70A-24V;Rele auxiliar 70A 24V;Rele 5 pinos 70A;Reles;Auxiliar;DNI;24V;70A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_REL-DNI-70A-24V.png;Pesado
FUS-DNI-LAM-5;Fusivel lamina 5A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;5A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-5.png;Ambos
FUS-DNI-LAM-75;Fusivel lamina 7.5A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;7.5A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-75.png;Ambos
FUS-DNI-LAM-10;Fusivel lamina 10A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;10A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-10.png;Ambos
FUS-DNI-LAM-15;Fusivel lamina 15A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;15A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-15.png;Ambos
FUS-DNI-LAM-20;Fusivel lamina 20A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;20A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-20.png;Ambos
FUS-DNI-LAM-25;Fusivel lamina 25A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;25A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-25.png;Ambos
FUS-DNI-LAM-30;Fusivel lamina 30A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;30A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-30.png;Ambos
FUS-DNI-LAM-35;Fusivel lamina 35A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;35A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-35.png;Ambos
FUS-DNI-LAM-40;Fusivel lamina 40A;Kit 10 unidades;Fusiveis;Lamina;DNI;12/24V;40A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-LAM-40.png;Ambos
FUS-DNI-MIDI-30;Fusivel MIDI 30A;Fusivel MIDI;Fusiveis;MIDI;DNI;12/24V;30A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-MIDI-30.png;Ambos
FUS-DNI-MIDI-40;Fusivel MIDI 40A;Fusivel MIDI;Fusiveis;MIDI;DNI;12/24V;40A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-MIDI-40.png;Ambos
FUS-DNI-MIDI-50;Fusivel MIDI 50A;Fusivel MIDI;Fusiveis;MIDI;DNI;12/24V;50A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-MIDI-50.png;Ambos
FUS-DNI-MIDI-60;Fusivel MIDI 60A;Fusivel MIDI;Fusiveis;MIDI;DNI;12/24V;60A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-MIDI-60.png;Ambos
FUS-DNI-MIDI-80;Fusivel MIDI 80A;Fusivel MIDI;Fusiveis;MIDI;DNI;12/24V;80A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-MIDI-80.png;Ambos
FUS-DNI-MIDI-100;Fusivel MIDI 100A;Fusivel MIDI;Fusiveis;MIDI;DNI;12/24V;100A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_FUS-DNI-MIDI-100.png;Ambos
REL-BOS-20A-12V;Rele auxiliar 20A 12V;Rele 5 pinos 20A;Reles;Auxiliar;BOSCH;12V;20A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-20A-12V.png;Leve
REL-BOS-20A-24V;Rele auxiliar 20A 24V;Rele 5 pinos 20A;Reles;Auxiliar;BOSCH;24V;20A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-20A-24V.png;Pesado
REL-BOS-30A-12V;Rele auxiliar 30A 12V;Rele 5 pinos 30A;Reles;Auxiliar;BOSCH;12V;30A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-30A-12V.png;Leve
REL-BOS-30A-24V;Rele auxiliar 30A 24V;Rele 5 pinos 30A;Reles;Auxiliar;BOSCH;24V;30A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-30A-24V.png;Pesado
REL-BOS-40A-12V;Rele auxiliar 40A 12V;Rele 5 pinos 40A;Reles;Auxiliar;BOSCH;12V;40A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-40A-12V.png;Leve
REL-BOS-40A-24V;Rele auxiliar 40A 24V;Rele 5 pinos 40A;Reles;Auxiliar;BOSCH;24V;40A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-40A-24V.png;Pesado
REL-BOS-50A-12V;Rele auxiliar 50A 12V;Rele 5 pinos 50A;Reles;Auxiliar;BOSCH;12V;50A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-50A-12V.png;Leve
REL-BOS-50A-24V;Rele auxiliar 50A 24V;Rele 5 pinos 50A;Reles;Auxiliar;BOSCH;24V;50A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-50A-24V.png;Pesado
REL-BOS-70A-12V;Rele auxiliar 70A 12V;Rele 5 pinos 70A;Reles;Auxiliar;BOSCH;12V;70A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-70A-12V.png;Leve
REL-BOS-70A-24V;Rele auxiliar 70A 24V;Rele 5 pinos 70A;Reles;Auxiliar;BOSCH;24V;70A;Uso geral;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_REL-BOS-70A-24V.png;Pesado
FUS-BOS-LAM-5;Fusivel lamina 5A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;5A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-5.png;Ambos
FUS-BOS-LAM-75;Fusivel lamina 7.5A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;7.5A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-75.png;Ambos
FUS-BOS-LAM-10;Fusivel lamina 10A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;10A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-10.png;Ambos
FUS-BOS-LAM-15;Fusivel lamina 15A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;15A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-15.png;Ambos
FUS-BOS-LAM-20;Fusivel lamina 20A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;20A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-20.png;Ambos
FUS-BOS-LAM-25;Fusivel lamina 25A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;25A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-25.png;Ambos
FUS-BOS-LAM-30;Fusivel lamina 30A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;30A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-30.png;Ambos
FUS-BOS-LAM-35;Fusivel lamina 35A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;35A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-35.png;Ambos
FUS-BOS-LAM-40;Fusivel lamina 40A;Kit 10 unidades;Fusiveis;Lamina;BOSCH;12/24V;40A;Caixa fusivel;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-LAM-40.png;Ambos
FUS-BOS-MIDI-30;Fusivel MIDI 30A;Fusivel MIDI;Fusiveis;MIDI;BOSCH;12/24V;30A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-MIDI-30.png;Ambos
FUS-BOS-MIDI-40;Fusivel MIDI 40A;Fusivel MIDI;Fusiveis;MIDI;BOSCH;12/24V;40A;Linha pesada / alta carga;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_FUS-BOS-MIDI-40.png;Ambos
