DataHora=2026-09-26T14:05:34.5341682-03:00 | Nivel=INFO | Usuario=Nao autenticado | Perfil=Sem perfil | Tela=Geral | Acao=Inicializando estrutura do banco SQLite em 'C:\Users\campo\AppData\Local\Temp\primox-c113-smoke-20260926_140533\primoauto_operacional.db'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:53.1809786-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:53.6323169-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Agendamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:53.6331099-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Agendamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:53.6336959-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Agendamentos'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:54.6348267-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:54.6354468-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:54.6360301-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:54.9610334-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Obtido do cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:54.9617955-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:54.9623236-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:55.6960221-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:55.6968297-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:55.6974163-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:56.8259472-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test 'Interacao:MainWindow:Botoes' demorou 72850 ms (acima de 30000 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:56.8266564-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Interacao:MainWindow:Botoes (72850 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:56.8274032-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: PDV:SelecaoClienteConsumidorFinalPelaTela. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.0164786-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Diagnostico de impressao do PDV: Default=Microsoft Print to PDF / Fisica=False / Instaladas=1 / Microsoft Print to PDF [Driver=Microsoft Print To PDF; Porta=PORTPROMPT:; Default=True; Virtual=True; Offline=False; Shared=False] | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.0175139-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Nenhuma impressora fisica foi detectada para homologacao final do PDV. O ambiente atual depende apenas de fila virtual. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.1091589-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Cliente: Cliente selecionado: Cliente Smoke 12298464171405 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.1471366-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: PDV:SelecaoClienteConsumidorFinalPelaTela (319 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.1477866-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: PDV:InteracaoCompletaTela. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.3551920-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Diagnostico de impressao do PDV: Default=Microsoft Print to PDF / Fisica=False / Instaladas=1 / Microsoft Print to PDF [Driver=Microsoft Print To PDF; Porta=PORTPROMPT:; Default=True; Virtual=True; Offline=False; Shared=False] | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:57.3561840-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Nenhuma impressora fisica foi detectada para homologacao final do PDV. O ambiente atual depende apenas de fila virtual. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:58.0217329-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Caixa fechado: Abra o caixa antes de finalizar uma venda. O PDV agora bloqueia pagamentos sem sessao operacional ativa. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:58.6720621-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=PDV: Venda suspensa com sucesso.\nTotal: R$ 25,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:10:59.3231477-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=PDV: Venda suspensa retomada.\nTotal: R$ 25,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:00.4888000-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Caixa: Caixa 01 aberto com sucesso.\nSaldo inicial: R$ 10,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:01.2411606-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Caixa: Suprimento registrado.\nSaldo esperado atual: R$ 20,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:02.0148809-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Caixa: Sangria registrada.\nSaldo esperado atual: R$ 10,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:02.6477382-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Desconto: Desconto de R$ 1,00 aplicado! | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:03.9178031-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Pagamento misto validado em automacao: Misto: Dinheiro R$ 12,00 / PIX R$ 12,00. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:03.9230585-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Venda '85279690-c0f6-4550-807e-4ab9188dad44' registrada com 1 item(ns) e total R$ 24,00. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:03.9271494-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Sucesso: Venda realizada com sucesso!\nForma de pagamento: Misto: Dinheiro R$ 12,00 / PIX R$ 12,00\nTotal: R$ 24,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:04.6502647-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=200) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:05.4670005-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Venda '85279690-c0f6-4550-807e-4ab9188dad44' cancelada com sucesso. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:05.5568798-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=PDV: Venda cancelada com estorno completo do fluxo operacional. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:06.2068618-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=200) concluida em 0 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:06.2778714-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Caixa: Caixa fechado com sucesso.\nValor esperado: R$ 10,00\nValor informado: R$ 10,00\nDiferenca: R$ 0,00 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:06.9425056-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: PDV:InteracaoCompletaTela (9794 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:06.9436327-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Interacao:Modulo:DashboardControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:12.9459645-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:23.6195574-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:33.1483226-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:39.1019282-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:45.0518725-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:11:53.3950454-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:05.8022957-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:13.0610137-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:13.7614499-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test 'Interacao:Modulo:DashboardControl' demorou 66817 ms (acima de 30000 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:13.7622018-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Interacao:Modulo:DashboardControl (66817 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:13.7627542-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Interacao:Modulo:ClientesControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:19.8750471-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:21.7072536-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:22.9536502-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/6055f6e8-c9bf-4e9f-8aa5-91b30a9de59a por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:23.0182560-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/6055f6e8-c9bf-4e9f-8aa5-91b30a9de59a por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:31.8680014-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:32.3639311-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:38.6115146-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:38.7028587-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:38.7403054-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:43.4251513-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:49.6837314-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:49.8015347-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:49.8418523-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:12:54.2637988-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:00.5507352-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:00.6406086-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:00.6793806-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:04.9943799-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:11.2311686-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:11.3214529-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:11.3594729-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:19.1287137-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:21.0887041-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:22.3600513-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/6055f6e8-c9bf-4e9f-8aa5-91b30a9de59a por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:22.4471178-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/6055f6e8-c9bf-4e9f-8aa5-91b30a9de59a por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:26.6360646-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:32.8666042-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:32.9601886-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:32.9976980-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:40.6036783-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:42.4031498-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:48.9989697-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:49.0910310-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:49.1286003-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:13:55.3584250-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:01.6408125-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:07.9670064-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:08.4596564-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:14.8649960-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test: janela Window nao ficou visivel apos 5s. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:14.9933197-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio criado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test em CIRO. Expira em 30 minutos. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:15.0312690-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Bloqueio liberado: Cliente/c6ad1c5d-d8e8-4d36-8172-6af464f319f2 por Smoke Test. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:14:19.3863121-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Clientes | Acao=Janela de Cliente 360 validada em automacao sem abrir modal bloqueante. | ErroTecnico= | StackTrace=
