Table,Column,RowIndex,LegacyReal,ExpectedCents,ShadowCents,RoundtripDecimal,Difference,Status
Orcamentos,Total,41,1005.0,100500,100500,1005,0.00,PASS
Orcamentos,Total,42,1040.0,104000,104000,1040,0.00,PASS
Orcamentos,Total,43,1095.0,109500,109500,1095,0.00,PASS
Orcamentos,Total,44,1130.0,113000,113000,1130,0.00,PASS
Orcamentos,Total,45,253.0,25300,25300,253,0.00,PASS
Orcamentos,Total,46,266.0,26600,26600,266,0.00,PASS
Orcamentos,Total,47,299.0,29900,29900,299,0.00,PASS
Orcamentos,Total,48,312.0,31200,31200,312,0.00,PASS
Orcamentos,Total,49,345.0,34500,34500,345,0.00,PASS
Orcamentos,Total,50,358.0,35800,35800,358,0.00,PASS
Orcamentos,Total,51,391.0,39100,39100,391,0.00,PASS
Orcamentos,Total,52,404.0,40400,40400,404,0.00,PASS
Orcamentos,Total,53,437.0,43700,43700,437,0.00,PASS
Orcamentos,Total,54,450.0,45000,45000,450,0.00,PASS
Orcamentos,Total,55,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,56,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,57,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,58,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,59,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,60,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,61,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,62,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,63,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,64,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,65,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,66,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,67,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,68,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,69,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,70,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,71,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,72,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,73,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,74,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,75,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,76,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,77,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,78,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,79,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,80,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,81,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,82,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,83,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,84,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,85,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,86,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,87,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,88,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,89,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,90,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,91,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,92,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,93,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,94,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,95,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,96,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,97,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,98,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,99,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,100,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,101,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,102,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,103,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,104,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,105,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,106,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,107,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,108,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,109,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,110,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,111,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,112,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,113,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,114,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,115,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,116,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,117,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,118,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,119,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,120,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,121,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,122,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,123,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,124,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,125,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,126,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,127,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,128,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,129,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,130,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,131,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,132,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,133,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,134,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,135,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,136,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,137,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,138,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,139,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,140,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,141,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,142,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,143,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,144,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,145,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,146,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,147,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,148,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,149,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,150,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,151,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,152,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,153,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,154,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,155,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,156,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,157,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,158,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,159,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,160,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,161,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,162,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,163,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,164,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,165,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,166,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,167,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,168,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,169,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,170,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,171,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,172,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,173,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,174,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,175,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,176,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,177,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,178,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,179,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,180,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,181,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,182,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,183,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,184,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,185,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,186,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,187,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,188,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,189,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,190,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,191,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,192,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,193,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,194,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,195,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,196,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,197,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,198,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,199,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,200,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,201,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,202,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,203,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,204,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,205,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,206,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,207,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,208,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,209,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,210,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,211,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,212,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,213,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,214,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,215,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,216,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,217,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,218,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,219,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,220,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,221,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,222,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,223,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,224,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,225,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,226,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,227,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,228,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,229,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,230,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,231,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,232,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,233,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,234,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,235,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,236,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,237,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,238,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,239,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,240,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,241,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,242,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,243,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,244,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,245,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,246,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,247,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,248,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,249,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,250,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,251,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,252,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,253,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,254,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,255,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,256,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,257,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,258,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,259,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,260,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,261,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,262,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,263,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,264,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,265,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,266,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,267,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,268,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,269,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,270,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,271,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,272,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,273,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,274,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,275,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,276,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,277,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,278,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,279,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,280,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,281,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,282,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,283,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,284,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,285,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,286,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,287,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,288,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,289,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,290,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,291,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,292,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,293,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,294,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,295,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,296,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,297,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,298,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,299,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,300,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,301,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,302,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,303,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,304,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,305,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,306,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,307,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,308,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,309,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,310,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,311,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,312,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,313,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,314,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,315,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,316,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,317,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,318,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,319,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,320,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,321,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,322,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,323,250.0,25000,25000,250,0.00,PASS
Orcamentos,Total,324,250.0,25000,25000,250,0.00,PASS
Orcamentos,LucroEstimado,0,120.0,12000,12000,120,0.00,PASS
Orcamentos,LucroEstimado,1,80.0,8000,8000,80,0.00,PASS
Orcamentos,LucroEstimado,2,180.0,18000,18000,180,0.00,PASS
Orcamentos,LucroEstimado,3,120.0,12000,12000,120,0.00,PASS
Orcamentos,LucroEstimado,4,120.0,12000,12000,120,0.00,PASS
Orcamentos,LucroEstimado,5,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,6,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,7,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,8,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,9,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,10,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,11,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,12,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,13,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,14,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,15,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,16,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,17,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,18,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,19,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,20,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,21,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,22,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,23,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,24,480.0,48000,48000,480,0.00,PASS
Orcamentos,LucroEstimado,25,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,26,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,27,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,28,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,29,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,30,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,31,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,32,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,33,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,34,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,35,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,36,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,37,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,38,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,39,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,40,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,41,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,42,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,43,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,44,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,45,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,46,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,47,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,48,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,49,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,50,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,51,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,52,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,53,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,54,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,55,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,56,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,57,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,58,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,59,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,60,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,61,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,62,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,63,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,64,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,65,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,66,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,67,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,68,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,69,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,70,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,71,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,72,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,73,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,74,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,75,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,76,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,77,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,78,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,79,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,80,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,81,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,82,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,83,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,84,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,85,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,86,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,87,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,88,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,89,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,90,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,91,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,92,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,93,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,94,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,95,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,96,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,97,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,98,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,99,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,100,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,101,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,102,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,103,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,104,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,105,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,106,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,107,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,108,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,109,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,110,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,111,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,112,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,113,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,114,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,115,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,116,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,117,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,118,NULL,NULL,NULL,NULL,0.00,PASS
Orcamentos,LucroEstimado,119,NULL,NULL,NULL,NULL,0.00,PASS
